series_instance_uid,stratum,writer,analysis_result_id,collection_id,status,objects,instances_declared
1.2.276.0.7230010.3.1.3.0.33155.1424692731.81470,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33175.1424692763.93978,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33494.1424693300.5451,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33696.1424693639.83716,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33929.1424694053.69084,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34020.1424694191.49892,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32342.1424660479.49332,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32362.1424660512.59967,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32443.1424660691.32617,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32524.1424660837.21515,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32115.1424660059.231627,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32135.1424660095.998131,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32156.1424660130.401591,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32176.1424660182.690094,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32196.1424660220.437603,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32216.1424660259.669498,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32961.1424692403.124392,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32981.1424692434.488952,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33001.1424692464.432782,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33030.1424692503.452019,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33054.1424692550.682606,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33115.1424692659.681494,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33135.1424692690.420125,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33195.1424692800.140209,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33218.1424692845.821555,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33238.1424692877.855206,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33258.1424692912.306174,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33278.1424692943.731552,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33300.1424692975.793680,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33320.1424693022.227177,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33367.1424693059.490243,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33390.1424693108.534687,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33413.1424693150.449270,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33434.1424693180.944772,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33454.1424693226.234087,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33474.1424693267.139001,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33514.1424693332.840704,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33534.1424693364.161311,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33554.1424693410.307122,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33574.1424693453.857842,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33594.1424693484.359510,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33614.1424693515.394061,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33634.1424693545.895085,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33656.1424693576.940643,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33676.1424693607.913924,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33718.1424693671.455729,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33739.1424693706.776221,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33761.1424693748.691604,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33785.1424693780.719180,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33805.1424693813.955685,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33825.1424693852.379867,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33845.1424693899.363595,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33867.1424693930.238171,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33887.1424693972.289679,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33909.1424694018.731110,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33952.1424694084.417307,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33977.1424694116.118989,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.33998.1424694147.469199,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34040.1424694232.931888,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34060.1424694264.193820,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34080.1424694310.299097,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34100.1424694357.206064,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34120.1424694403.543341,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34140.1424694437.896070,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34160.1424694470.354273,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34180.1424694502.380883,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34200.1424694533.952438,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34220.1424694565.324590,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34240.1424694596.434564,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34262.1424694627.796835,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34283.1424694661.302284,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34365.1424694800.882404,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34385.1424694833.427424,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34406.1424694865.116179,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34426.1424694902.348254,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34446.1424694949.776327,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.34466.1424694980.893134,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32322.1424660446.720973,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32382.1424660552.503189,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32402.1424660604.562472,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32423.1424660650.923422,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32464.1424660724.400766,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32484.1424660756.838781,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32504.1424660797.273462,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32544.1424660878.856551,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32564.1424660919.866712,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32584.1424660952.751958,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32604.1424661001.369942,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32627.1424667513.975217,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32649.1424667545.918537,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32669.1424671831.707479,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32695.1424678354.554202,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32718.1424678386.823192,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32739.1424684894.783234,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32766.1424691418.873582,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32793.1424691453.461981,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32815.1424692265.541921,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32854.1424692304.205050,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32876.1424692336.642912,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.0.32896.1424692369.660109,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,lung_phantom,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.185699.1664397309.8015,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.159367.1664373155.663422,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.181257.1665650797.877099,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.120358.1665638437.509612,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.20173.1661476032.455701,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nlst,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.258264.1664460517.797127,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.49462289714884106360293056667326265564,dcmqi / (null),dcmqi,(null),advanced_mri_breast_lesions,OK,1,1
1.3.6.1.4.1.14519.5.2.1.1998036977917545091044513638128368853,dcmqi / (null),dcmqi,(null),advanced_mri_breast_lesions,OK,1,1
1.3.6.1.4.1.14519.5.2.1.119142004343187028794178459778369378149,dcmqi / (null),dcmqi,(null),advanced_mri_breast_lesions,OK,1,1
1.3.6.1.4.1.14519.5.2.1.289398221030395843045132858335876808179,dcmqi / (null),dcmqi,(null),advanced_mri_breast_lesions,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.439061.1665717773.180366,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.141796.1665642699.213083,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.236574.1665678022.112849,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.38634.1666027025.828889,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.2287038.1720642610.325200,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,anti_pd_1_lung,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.3097861.1720666500.628326,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,nlst,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.101310.1664323107.381196,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.217890.1661558592.995178,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nlst,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.144859.1661528548.670129,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nlst,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.244356.1664448856.849733,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.73490.1664298819.414288,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.4334.1501.236062790672306523988107834307,QIICR Reporting via 3D Slicer / (null),QIICR Reporting via 3D Slicer,(null),nsclc_radiogenomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.9203.8273.580707436512189598251623773649,dcmqi / (null),dcmqi,(null),colorectal_liver_metastases,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.71906.1665628474.939249,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.23672.1666024358.231451,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.279543.1665686532.199043,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.119667.1665638285.707290,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.62471.1666031141.725881,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.58048.1665625626.442438,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.84325.1664308694.250690,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.3142591.1720666988.447712,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,nlst,OK,1,1
1.3.6.1.4.1.14519.5.2.1.4334.1501.226236565858406573094870786818,QIICR Reporting via 3D Slicer / (null),QIICR Reporting via 3D Slicer,(null),nsclc_radiogenomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.4334.1501.301553982777231053687170179705,QIICR Reporting via 3D Slicer / (null),QIICR Reporting via 3D Slicer,(null),nsclc_radiogenomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.4334.1501.164622915575604977336225755415,QIICR Reporting via 3D Slicer / (null),QIICR Reporting via 3D Slicer,(null),nsclc_radiogenomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.4334.1501.132997842525072015462745715101,QIICR Reporting via 3D Slicer / (null),QIICR Reporting via 3D Slicer,(null),nsclc_radiogenomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.4334.1501.292514809927539190627790380698,QIICR Reporting via 3D Slicer / (null),QIICR Reporting via 3D Slicer,(null),nsclc_radiogenomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.4334.1501.247334234483994199924837783138,QIICR Reporting via 3D Slicer / (null),QIICR Reporting via 3D Slicer,(null),nsclc_radiogenomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.324460708406654421416700157718514365502,not identifiable from index / (null),not identifiable from index,(null),ispy2,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.171547.1665648806.532848,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.73323.1666032961.435809,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.177094.1665649945.348313,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.481034752.162446.1664376096.134829,dcmqi / nnu_net_bpr_annotations,dcmqi,nnu_net_bpr_annotations,nsclc_radiomics,OK,1,1
1.2.276.0.7230010.3.1.3.0.10760.1415313529.57609,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,rider_lung_ct,OK,1,1
1.2.276.0.7230010.3.1.3.0.10591.1415313365.363224,QIICR Reporting via 3D Slicer / qin_lungct_seg,QIICR Reporting via 3D Slicer,qin_lungct_seg,rider_lung_ct,OK,1,1
